UMUR_KSH,NEGERI_SEMASA,DAERAH_SEMASA,STRATA_SEMASA,JANTINA,KSH_PAKAIAN,KSH_PERUMAHAN,KSH_BRG_THN_LAMA,KSH_PENGANGKUTAN,KSH_LAIN_LAIN,KSH_MAKANAN_TOTAL,KSH_INDIVIDU_MIN,KSH_INDIVIDU_MAX,KSH_INDIVIDU_MEAN,DI_MIN,DI_MAX,DI_MEAN,DI_BANTUAN_MIN,DI_BANTUAN_MAX,DI_BANTUAN_MEAN,DI_BERSIH_MIN,DI_BERSIH_MAX,DI_BERSIH_MEAN,DI_BERSIH_BANTUAN_MIN,DI_BERSIH_BANTUAN_MAX,DI_BERSIH_BANTUAN_MEAN,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1201,02,2,27.45,450.85,28.68,100.49,228.33,272.7,1108.5,1108.5,1108.5,0,0,0,0,1160.33,66.20932222,-1108.5,-1108.5,-1108.5,-1108.500916,51.82908417,-1042.291594,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1202,01,1,34.79,737.22,50.82,110.94,252.19,304.87,1490.82,1490.82,1490.82,0,0,0,0,1160.33,124.2472194,-1490.82,-1490.82,-1490.82,-1490.820824,-330.4908243,-1366.573605,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1202,01,2,34.79,737.22,50.82,110.94,252.19,277.27,1463.23,1463.23,1463.23,0,0,0,0,1168.66,120.0074371,-1463.23,-1463.23,-1463.23,-1463.226082,-294.5660818,-1343.218645,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1202,02,1,27.45,450.85,28.68,100.49,228.33,302.22,1138.02,1138.02,1138.02,0,0,0,0,1310.33,114.9460267,-1138.02,-1138.02,-1138.02,-1138.016326,172.3136738,-1023.070299,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1202,02,2,27.45,450.85,28.68,100.49,228.33,274.62,1110.42,1110.42,1110.42,0,0,0,0,1160.33,115.9031679,-1110.42,-1110.42,-1110.42,-1110.421584,49.90841632,-994.5184158,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1203,01,1,34.79,737.22,50.82,110.94,252.19,309.88,1495.83,1495.83,1495.83,0,0,0,0,1160.33,48.57146341,-1495.83,-1495.83,-1495.83,-1495.833359,-335.5033589,-1447.261896,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1203,01,2,34.79,737.22,50.82,110.94,252.19,276.86,1462.81,1462.81,1462.81,0,0,0,0,1152,58.26550633,-1462.81,-1462.81,-1462.81,-1462.810934,-310.8109339,-1404.545428,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1203,02,1,27.45,450.85,28.68,100.49,228.33,305.72,1141.52,1141.52,1141.52,0,0,0,0,1168.66,165.7404887,-1141.52,-1141.52,-1141.52,-1141.523341,27.13665917,-975.7828522,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1203,02,2,27.45,450.85,28.68,100.49,228.33,272.7,1108.5,1108.5,1108.5,0,0,0,0,1168.66,153.7103129,-1108.5,-1108.5,-1108.5,-1108.500916,60.15908417,-954.7906029,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1204,01,1,34.79,737.22,50.82,110.94,252.19,325.9,1511.86,1511.86,1511.86,0,0,0,0,1302,133.928652,-1511.86,-1511.86,-1511.86,-1511.858955,-209.8589551,-1377.930303,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1204,01,2,34.79,737.22,50.82,110.94,252.19,292.76,1478.71,1478.71,1478.71,0,0,0,0,1168.66,143.6879348,-1478.71,-1478.71,-1478.71,-1478.71476,-310.0547601,-1335.026825,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1204,02,1,27.45,450.85,28.68,100.49,228.33,348.68,1184.48,1184.48,1184.48,0,0,0,0,1310.33,127.2745332,-1184.48,-1184.48,-1184.48,-1184.479225,125.8507753,-1057.204692,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1204,02,2,27.45,450.85,28.68,100.49,228.33,310.01,1145.81,1145.81,1145.81,0,0,0,0,1168.66,133.2759478,-1145.81,-1145.81,-1145.81,-1145.80618,22.85382025,-1012.530232,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1205,01,1,34.79,737.22,50.82,110.94,252.19,353.07,1539.03,1539.03,1539.03,0,0,0,0,586.66,36.44255034,-1539.03,-1539.03,-1539.03,-1539.029093,-952.3690929,-1502.586543,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1205,01,2,34.79,737.22,50.82,110.94,252.19,314.4,1500.36,1500.36,1500.36,0,0,0,0,586.66,54.93202703,-1500.36,-1500.36,-1500.36,-1500.356048,-913.6960479,-1445.424021,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1205,02,1,27.45,450.85,28.68,100.49,228.33,348.68,1184.48,1184.48,1184.48,0,0,0,0,1168.66,191.6527607,-1184.48,-1184.48,-1184.48,-1184.479225,-15.81922475,-992.826464,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1205,02,2,27.45,450.85,28.68,100.49,228.33,310.01,1145.81,1145.81,1145.81,0,0,0,0,1168.66,191.2191379,-1145.81,-1145.81,-1145.81,-1145.80618,22.85382025,-954.5870418,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1206,02,1,27.45,450.85,28.68,100.49,228.33,346.47,1182.27,1182.27,1182.27,0,0,0,0,1168.66,156.9983024,-1182.27,-1182.27,-1182.27,-1182.265225,-13.60522475,-1025.266922,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1206,02,2,27.45,450.85,28.68,100.49,228.33,307.79,1143.59,1143.59,1143.59,0,0,0,0,1168.66,164.9617688,-1143.59,-1143.59,-1143.59,-1143.59218,25.06782025,-978.6304109,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1207,01,1,34.79,737.22,50.82,110.94,252.19,302.13,1488.09,1488.09,1488.09,0,0,0,0,1310.33,73.8790807,-1488.09,-1488.09,-1488.09,-1488.085466,-177.7554659,-1414.206385,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1207,01,2,34.79,737.22,50.82,110.94,252.19,268.08,1454.04,1454.04,1454.04,0,0,0,0,1168.66,75.63687024,-1454.04,-1454.04,-1454.04,-1454.037221,-285.3772209,-1378.400351,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1207,02,1,27.45,450.85,28.68,100.49,228.33,309.22,1145.02,1145.02,1145.02,0,0,0,0,594.99,122.4277448,-1145.02,-1145.02,-1145.02,-1145.015385,-550.0253846,-1022.58764,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1207,02,2,27.45,450.85,28.68,100.49,228.33,276.63,1112.43,1112.43,1112.43,0,0,0,0,1160.33,140.5214235,-1112.43,-1112.43,-1112.43,-1112.4333,47.89670037,-971.9118761,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1208,01,1,34.79,737.22,50.82,110.94,252.19,336.98,1522.93,1522.93,1522.93,0,0,0,0,582,67.21342742,-1522.93,-1522.93,-1522.93,-1522.930769,-940.9307685,-1455.717341,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1208,01,2,34.79,737.22,50.82,110.94,252.19,295.84,1481.8,1481.8,1481.8,0,0,0,0,1160.33,59.55315789,-1481.8,-1481.8,-1481.8,-1481.799569,-321.4695685,-1422.246411,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1208,02,1,27.45,450.85,28.68,100.49,228.33,334.13,1169.93,1169.93,1169.93,0,0,0,0,1302,184.6595889,-1169.93,-1169.93,-1169.93,-1169.932545,132.0674546,-985.2729565,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1208,02,2,27.45,450.85,28.68,100.49,228.33,293,1128.8,1128.8,1128.8,0,0,0,0,1168.66,191.6477988,-1128.8,-1128.8,-1128.8,-1128.801345,39.8586546,-937.1535466,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1209,01,1,34.79,737.22,50.82,110.94,252.19,336.65,1522.6,1522.6,1522.6,0,0,0,0,728.33,32.739375,-1522.6,-1522.6,-1522.6,-1522.601933,-794.2719333,-1489.862558,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1209,01,2,34.79,737.22,50.82,110.94,252.19,297.49,1483.44,1483.44,1483.44,0,0,0,0,1302,19.47174699,-1483.44,-1483.44,-1483.44,-1483.441501,-181.4415008,-1463.969754,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1209,02,1,27.45,450.85,28.68,100.49,228.33,334.13,1169.93,1169.93,1169.93,0,0,0,0,1310.33,200.3780017,-1169.93,-1169.93,-1169.93,-1169.932545,140.3974546,-969.5545437,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1209,02,2,27.45,450.85,28.68,100.49,228.33,293,1128.8,1128.8,1128.8,0,0,0,0,1310.33,190.1124427,-1128.8,-1128.8,-1128.8,-1128.801345,181.5286546,-938.6889027,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1209,02,3,27.45,450.85,28.68,100.49,228.33,313.57,1149.37,1149.37,1149.37,0,0,0,0,0,0,-1149.37,-1149.37,-1149.37,-1149.366945,-1149.366945,-1149.366945,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1210,01,1,34.79,737.22,50.82,110.94,252.19,313.15,1499.11,1499.11,1499.11,0,0,0,0,720,24.0780427,-1499.11,-1499.11,-1499.11,-1499.107693,-779.1076927,-1475.02965,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1210,01,2,34.79,737.22,50.82,110.94,252.19,280.57,1466.53,1466.53,1466.53,0,0,0,0,1160.33,30.57451172,-1466.53,-1466.53,-1466.53,-1466.525608,-306.1956077,-1435.951096,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1210,02,1,27.45,450.85,28.68,100.49,228.33,334.13,1169.93,1169.93,1169.93,0,0,0,0,1168.66,108.3865164,-1169.93,-1169.93,-1169.93,-1169.932545,-1.272545405,-1061.546029,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1210,02,2,27.45,450.85,28.68,100.49,228.33,293,1128.8,1128.8,1128.8,0,0,0,0,1168.66,100.0975493,-1128.8,-1128.8,-1128.8,-1128.801345,39.8586546,-1028.703796,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1211,01,1,34.79,737.22,50.82,110.94,252.19,331.69,1517.64,1517.64,1517.64,0,0,0,0,1160.33,49.55141441,-1517.64,-1517.64,-1517.64,-1517.643413,-357.3134132,-1468.091999,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1211,01,2,34.79,737.22,50.82,110.94,252.19,293.41,1479.37,1479.37,1479.37,0,0,0,0,1160.33,40.27293713,-1479.37,-1479.37,-1479.37,-1479.369811,-319.0398107,-1439.096874,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1211,02,1,27.45,450.85,28.68,100.49,228.33,322.97,1158.77,1158.77,1158.77,0,0,0,0,1168.66,109.9296409,-1158.77,-1158.77,-1158.77,-1158.771251,9.888748709,-1048.84161,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1211,02,2,27.45,450.85,28.68,100.49,228.33,284.87,1120.67,1120.67,1120.67,0,0,0,0,736.66,92.48567055,-1120.67,-1120.67,-1120.67,-1120.667081,-384.0070813,-1028.181411,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1212,01,1,34.79,737.22,50.82,110.94,252.19,325.91,1511.87,1511.87,1511.87,0,0,0,0,1160.33,30.1314128,-1511.87,-1511.87,-1511.87,-1511.868816,-351.5388162,-1481.737403,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1212,01,2,34.79,737.22,50.82,110.94,252.19,289.12,1475.07,1475.07,1475.07,0,0,0,0,1160.33,31.92171068,-1475.07,-1475.07,-1475.07,-1475.073981,-314.7439812,-1443.152271,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1212,02,1,27.45,450.85,28.68,100.49,228.33,309.22,1145.02,1145.02,1145.02,0,0,0,0,1302,132.2572009,-1145.02,-1145.02,-1145.02,-1145.015385,156.9846154,-1012.758184,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1212,02,2,27.45,450.85,28.68,100.49,228.33,276.63,1112.43,1112.43,1112.43,0,0,0,0,1160.33,125.0190726,-1112.43,-1112.43,-1112.43,-1112.4333,47.89670037,-987.414227,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1213,01,1,34.79,737.22,50.82,110.94,252.19,355.89,1541.84,1541.84,1541.84,0,0,0,0,1152,55.63717391,-1541.84,-1541.84,-1541.84,-1541.843962,-389.8439624,-1486.206788,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1213,01,2,34.79,737.22,50.82,110.94,252.19,319.39,1505.35,1505.35,1505.35,0,0,0,0,1160.33,54.52770751,-1505.35,-1505.35,-1505.35,-1505.348325,-345.0183249,-1450.820617,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1213,02,1,27.45,450.85,28.68,100.49,228.33,334.13,1169.93,1169.93,1169.93,0,0,0,0,1310.33,204.2101637,-1169.93,-1169.93,-1169.93,-1169.932545,140.3974546,-965.7223817,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1213,02,2,27.45,450.85,28.68,100.49,228.33,293,1128.8,1128.8,1128.8,0,0,0,0,1168.66,193.2835212,-1128.8,-1128.8,-1128.8,-1128.801345,39.8586546,-935.5178242,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1214,01,1,34.79,737.22,50.82,110.94,252.19,338.44,1524.4,1524.4,1524.4,0,0,0,0,732,63.65739464,-1524.4,-1524.4,-1524.4,-1524.395959,-792.395959,-1460.738564,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1214,01,2,34.79,737.22,50.82,110.94,252.19,303.77,1489.72,1489.72,1489.72,0,0,0,0,586.66,36.26510204,-1489.72,-1489.72,-1489.72,-1489.723797,-903.0637965,-1453.458694,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1214,02,1,27.45,450.85,28.68,100.49,228.33,340.02,1175.82,1175.82,1175.82,0,0,0,0,1168.66,154.9776976,-1175.82,-1175.82,-1175.82,-1175.815196,-7.155196119,-1020.837498,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1214,02,2,27.45,450.85,28.68,100.49,228.33,303.52,1139.32,1139.32,1139.32,0,0,0,0,1168.66,147.052,-1139.32,-1139.32,-1139.32,-1139.319559,29.34044138,-992.2675586,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1215,02,1,27.45,450.85,28.68,100.49,228.33,330.57,1166.37,1166.37,1166.37,0,0,0,0,1168.66,235.8311887,-1166.37,-1166.37,-1166.37,-1166.368403,2.291597481,-930.5372139,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1215,02,2,27.45,450.85,28.68,100.49,228.33,291.7,1127.5,1127.5,1127.5,0,0,0,0,1168.66,224.4898481,-1127.5,-1127.5,-1127.5,-1127.502248,41.15775248,-903.0123994,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1216,01,1,34.79,737.22,50.82,110.94,252.19,333.7,1519.65,1519.65,1519.65,0,0,0,0,728.33,41.27236364,-1519.65,-1519.65,-1519.65,-1519.650984,-791.3209841,-1478.37862,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1216,01,2,34.79,737.22,50.82,110.94,252.19,295.84,1481.79,1481.79,1481.79,0,0,0,0,582,27.36433962,-1481.79,-1481.79,-1481.79,-1481.794352,-899.7943516,-1454.430012,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1216,02,1,27.45,450.85,28.68,100.49,228.33,320.49,1156.29,1156.29,1156.29,0,0,0,0,1160.33,173.5217759,-1156.29,-1156.29,-1156.29,-1156.289168,4.040832481,-982.7673916,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1216,02,2,27.45,450.85,28.68,100.49,228.33,281.62,1117.42,1117.42,1117.42,0,0,0,0,1160.33,181.815953,-1117.42,-1117.42,-1117.42,-1117.423013,42.90698748,-935.6070595,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1217,02,1,27.45,450.85,28.68,100.49,228.33,320.49,1156.29,1156.29,1156.29,0,0,0,0,1160.33,142.6972261,-1156.29,-1156.29,-1156.29,-1156.289168,4.040832481,-1013.591941,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1217,02,2,27.45,450.85,28.68,100.49,228.33,281.62,1117.42,1117.42,1117.42,0,0,0,0,1160.33,147.2922533,-1117.42,-1117.42,-1117.42,-1117.423013,42.90698748,-970.1307593,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1218,01,1,34.79,737.22,50.82,110.94,252.19,316.17,1502.12,1502.12,1502.12,0,0,0,0,1152,63.6933557,-1502.12,-1502.12,-1502.12,-1502.12062,-350.1206199,-1438.427264,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1218,01,2,34.79,737.22,50.82,110.94,252.19,278.92,1464.87,1464.87,1464.87,0,0,0,0,590.33,53.49746479,-1464.87,-1464.87,-1464.87,-1464.870685,-874.5406849,-1411.37322,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1218,02,1,27.45,450.85,28.68,100.49,228.33,323.96,1159.75,1159.75,1159.75,0,0,0,0,1310.33,180.8716753,-1159.75,-1159.75,-1159.75,-1159.754078,150.5759225,-978.8824022,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1218,02,2,27.45,450.85,28.68,100.49,228.33,285.09,1120.89,1120.89,1120.89,0,0,0,0,1168.66,195.1486522,-1120.89,-1120.89,-1120.89,-1120.887923,47.77207748,-925.7392703,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1219,02,1,27.45,450.85,28.68,100.49,228.33,323.96,1159.75,1159.75,1159.75,0,0,0,0,1168.66,204.437111,-1159.75,-1159.75,-1159.75,-1159.754078,8.905922481,-955.3169666,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1219,02,2,27.45,450.85,28.68,100.49,228.33,285.09,1120.89,1120.89,1120.89,0,0,0,0,1168.66,195.2680945,-1120.89,-1120.89,-1120.89,-1120.887923,47.77207748,-925.619828,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1220,02,1,27.45,450.85,28.68,100.49,228.33,320.43,1156.22,1156.22,1156.22,0,0,0,0,1168.66,216.2315436,-1156.22,-1156.22,-1156.22,-1156.224283,12.43571674,-939.9927397,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1220,02,2,27.45,450.85,28.68,100.49,228.33,281.05,1116.85,1116.85,1116.85,0,0,0,0,1168.66,213.1119196,-1116.85,-1116.85,-1116.85,-1116.850138,51.80986174,-903.7382186,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1221,01,1,34.79,737.22,50.82,110.94,252.19,323.8,1509.76,1509.76,1509.76,0,0,0,0,1302,125.4030679,-1509.76,-1509.76,-1509.76,-1509.755711,-207.7557114,-1384.352643,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1221,01,2,34.79,737.22,50.82,110.94,252.19,284.43,1470.38,1470.38,1470.38,0,0,0,0,1168.66,133.1263843,-1470.38,-1470.38,-1470.38,-1470.381566,-301.7215664,-1337.255182,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1221,02,1,27.45,450.85,28.68,100.49,228.33,320.43,1156.22,1156.22,1156.22,0,0,0,0,1168.66,151.0612078,-1156.22,-1156.22,-1156.22,-1156.224283,12.43571674,-1005.163075,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1221,02,2,27.45,450.85,28.68,100.49,228.33,281.05,1116.85,1116.85,1116.85,0,0,0,0,1160.33,154.6391798,-1116.85,-1116.85,-1116.85,-1116.850138,43.47986174,-962.2109585,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1222,02,1,27.45,450.85,28.68,100.49,228.33,320.43,1156.22,1156.22,1156.22,0,0,0,0,1160.33,145.2422432,-1156.22,-1156.22,-1156.22,-1156.224283,4.105716738,-1010.98204,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1222,02,2,27.45,450.85,28.68,100.49,228.33,281.05,1116.85,1116.85,1116.85,0,0,0,0,1168.66,154.3091167,-1116.85,-1116.85,-1116.85,-1116.850138,51.80986174,-962.5410216,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1223,01,1,34.79,737.22,50.82,110.94,252.19,298.54,1484.49,1484.49,1484.49,0,0,0,0,582,62.51657718,-1484.49,-1484.49,-1484.49,-1484.49486,-902.4948605,-1421.978283,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1223,01,2,34.79,737.22,50.82,110.94,252.19,265.27,1451.23,1451.23,1451.23,0,0,0,0,586.66,41.67835714,-1451.23,-1451.23,-1451.23,-1451.227358,-864.567358,-1409.549001,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1223,02,1,27.45,450.85,28.68,100.49,228.33,285.02,1120.82,1120.82,1120.82,0,0,0,0,1160.33,73.31751046,-1120.82,-1120.82,-1120.82,-1120.820146,39.509854,-1047.502636,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1223,02,2,27.45,450.85,28.68,100.49,228.33,253.78,1089.58,1089.58,1089.58,0,0,0,0,1160.33,87.6568535,-1089.58,-1089.58,-1089.58,-1089.575071,70.754929,-1001.918218,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1224,02,1,27.45,450.85,28.68,100.49,228.33,338.36,1174.16,1174.16,1174.16,0,0,0,0,1168.66,362.1240103,-1174.16,-1174.16,-1174.16,-1174.161985,-5.501984748,-812.0379745,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1224,02,2,27.45,450.85,28.68,100.49,228.33,299.69,1135.49,1135.49,1135.49,0,0,0,0,1168.66,385.2234456,-1135.49,-1135.49,-1135.49,-1135.48894,33.17106025,-750.2654942,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1225,01,1,34.79,737.22,50.82,110.94,252.19,327.04,1513,1513,1513,0,0,0,0,1160.33,70.85463293,-1513,-1513,-1513,-1513.000089,-352.6700894,-1442.145456,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1225,01,2,34.79,737.22,50.82,110.94,252.19,288.94,1474.9,1474.9,1474.9,0,0,0,0,1302,67.69746614,-1474.9,-1474.9,-1474.9,-1474.895919,-172.8959194,-1407.198453,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1226,02,1,27.45,450.85,28.68,100.49,228.33,339.85,1175.65,1175.65,1175.65,0,0,0,0,1168.66,197.2967485,-1175.65,-1175.65,-1175.65,-1175.6509,-6.990899748,-978.3541513,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1226,02,2,27.45,450.85,28.68,100.49,228.33,301.18,1136.98,1136.98,1136.98,0,0,0,0,1168.66,204.7419298,-1136.98,-1136.98,-1136.98,-1136.977855,31.68214525,-932.2359249,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1227,02,1,27.45,450.85,28.68,100.49,228.33,285.02,1120.82,1120.82,1120.82,0,0,0,0,732,156.501134,-1120.82,-1120.82,-1120.82,-1120.820146,-388.820146,-964.319012,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1227,02,2,27.45,450.85,28.68,100.49,228.33,253.78,1089.58,1089.58,1089.58,0,0,0,0,590.33,144.5726316,-1089.58,-1089.58,-1089.58,-1089.575071,-499.245071,-945.0024394,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1228,02,1,27.45,450.85,28.68,100.49,228.33,323.62,1159.42,1159.42,1159.42,0,0,0,0,1160.33,214.0656831,-1159.42,-1159.42,-1159.42,-1159.416458,0.913542296,-945.3507746,,,,,,,,,,,,,,,,,,
7-9 tahun,12,1228,02,2,27.45,450.85,28.68,100.49,228.33,286.45,1122.25,1122.25,1122.25,0,0,0,0,1310.33,210.5586426,-1122.25,-1122.25,-1122.25,-1122.2535,188.0765004,-911.694857,,,,,,,,,,,,,,,,,,
7-9 tahun,13,1301,01,1,37.05,612.17,42.26,113.03,271.82,406.43,1482.76,1482.76,1482.76,0,0,0,0,1310.33,80.19234029,-1482.76,-1482.76,-1482.76,-1482.75523,-172.4252302,-1402.56289,,,,,,,,,,,,,,,,,,
7-9 tahun,13,1301,01,2,37.05,612.17,42.26,113.03,271.82,349.48,1425.81,1425.81,1425.81,0,0,0,0,1160.33,76.50358842,-1425.81,-1425.81,-1425.81,-1425.808075,-265.4780752,-1349.304487,,,,,,,,,,,,,,,,,,
7-9 tahun,13,1301,02,1,30.92,320.54,63.78,100.82,237.51,340.56,1094.13,1094.13,1094.13,0,0,0,0,1160.33,122.8931917,-1094.13,-1094.13,-1094.13,-1094.129581,66.20041938,-971.2363889,,,,,,,,,,,,,,,,,,
7-9 tahun,13,1301,02,2,30.92,320.54,63.78,100.82,237.51,295.02,1048.6,1048.6,1048.6,0,0,0,0,2100,123.4074794,-1048.6,-1048.6,-1048.6,-1048.596211,1051.403789,-925.1887312,,,,,,,,,,,,,,,,,,
7-9 tahun,13,1302,02,1,30.92,320.54,63.78,100.82,237.51,340.56,1094.13,1094.13,1094.13,0,0,0,0,1168.66,154.9262429,-1094.13,-1094.13,-1094.13,-1094.129581,74.53041938,-939.2033378,,,,,,,,,,,,,,,,,,
7-9 tahun,13,1302,02,2,30.92,320.54,63.78,100.82,237.51,295.02,1048.6,1048.6,1048.6,0,0,0,0,1160.33,164.9084651,-1048.6,-1048.6,-1048.6,-1048.596211,111.7337894,-883.6877456,,,,,,,,,,,,,,,,,,
7-9 tahun,13,1303,02,1,30.92,320.54,63.78,100.82,237.51,340.56,1094.13,1094.13,1094.13,0,0,0,0,1160.33,148.9324827,-1094.13,-1094.13,-1094.13,-1094.129581,66.20041938,-945.1970979,,,,,,,,,,,,,,,,,,
7-9 tahun,13,1303,02,2,30.92,320.54,63.78,100.82,237.51,295.02,1048.6,1048.6,1048.6,0,0,0,0,1302,139.4425457,-1048.6,-1048.6,-1048.6,-1048.596211,253.4037894,-909.1536649,,,,,,,,,,,,,,,,,,
7-9 tahun,13,1304,01,1,37.05,612.17,42.26,113.03,271.82,407.72,1484.04,1484.04,1484.04,0,0,0,0,1160.33,82.74642679,-1484.04,-1484.04,-1484.04,-1484.043887,-323.7138872,-1401.29746,,,,,,,,,,,,,,,,,,
7-9 tahun,13,1304,01,2,37.05,612.17,42.26,113.03,271.82,351.24,1427.57,1427.57,1427.57,0,0,0,0,720,73.69362357,-1427.57,-1427.57,-1427.57,-1427.5669,-707.5668997,-1353.873276,,,,,,,,,,,,,,,,,,
7-9 tahun,13,1304,02,1,30.92,320.54,63.78,100.82,237.51,332.63,1086.21,1086.21,1086.21,0,0,0,0,1302,184.7557617,-1086.21,-1086.21,-1086.21,-1086.206799,215.7932008,-901.4510375,,,,,,,,,,,,,,,,,,
7-9 tahun,13,1304,02,2,30.92,320.54,63.78,100.82,237.51,291.07,1044.64,1044.64,1044.64,0,0,0,0,1168.66,198.541422,-1044.64,-1044.64,-1044.64,-1044.639564,124.0204358,-846.0981422,,,,,,,,,,,,,,,,,,
7-9 tahun,13,1305,01,1,37.05,612.17,42.26,113.03,271.82,407.72,1484.04,1484.04,1484.04,0,0,0,0,586.66,28.18868421,-1484.04,-1484.04,-1484.04,-1484.043887,-897.3838872,-1455.855203,,,,,,,,,,,,,,,,,,
7-9 tahun,13,1305,01,2,37.05,612.17,42.26,113.03,271.82,351.24,1427.57,1427.57,1427.57,0,0,0,0,586.66,36.43728873,-1427.57,-1427.57,-1427.57,-1427.5669,-840.9068997,-1391.129611,,,,,,,,,,,,,,,,,,
7-9 tahun,13,1305,02,1,30.92,320.54,63.78,100.82,237.51,332.63,1086.21,1086.21,1086.21,0,0,0,0,1160.33,143.0173974,-1086.21,-1086.21,-1086.21,-1086.206799,74.1232008,-943.1894018,,,,,,,,,,,,,,,,,,
7-9 tahun,13,1305,02,2,30.92,320.54,63.78,100.82,237.51,291.07,1044.64,1044.64,1044.64,0,0,0,0,1160.33,141.4371155,-1044.64,-1044.64,-1044.64,-1044.639564,115.6904358,-903.2024487,,,,,,,,,,,,,,,,,,
