state,district,year,variable,value
Perak,Batang Padang,2018,speech,8
Perak,Hilir Perak,2018,speech,20
Perak,Kampar,2018,speech,3
Perak,Kerian,2018,speech,10
Perak,Kinta,2018,speech,40
Perak,Kuala Kangsar,2018,speech,10
Perak,Larut/ Matang/ Selama,2018,speech,32
Perak,Manjung,2018,speech,18
Perak,Perak Tengah,2018,speech,14
Perak,Bagan Datuk,2018,speech,0
Perak,Overall,2018,speech,161
Perlis,Perlis,2018,speech,55
Pulau Pinang,Barat Daya,2018,speech,9
Pulau Pinang,Seberang Perai Selatan,2018,speech,17
Pulau Pinang,Seberang Perai Tengah,2018,speech,35
Pulau Pinang,Seberang Perai Utara,2018,speech,23
Pulau Pinang,Timur Laut,2018,speech,19
Pulau Pinang,Overall,2018,speech,103
Sabah,Beaufort,2018,speech,6
Sabah,Beluran,2018,speech,3
Sabah,Kemabong,2018,speech,1
Sabah,Keningau,2018,speech,12
Sabah,Kota Belud,2018,speech,9
Sabah,Kota Kinabalu,2018,speech,28
Sabah,Kota Kinabatangan,2018,speech,4
Sabah,Kota Marudu,2018,speech,12
Sabah,Kuala Penyu,2018,speech,3
Sabah,Kunak,2018,speech,2
Sabah,Lahad Datu,2018,speech,12
Sabah,Matunggong,2018,speech,2
Sabah,Membakut,2018,speech,4
Sabah,Menumbok,2018,speech,1
Sabah,Nabawan,2018,speech,5
Sabah,Papar,2018,speech,4
Sabah,Penampang,2018,speech,4
Sabah,Pitas,2018,speech,4
Sabah,Putatan,2018,speech,4
Sabah,Ranau,2018,speech,6
Sabah,Sandakan,2018,speech,31
Sabah,Semporna,2018,speech,16
Sabah,Sipitang,2018,speech,2
Sabah,Sook,2018,speech,6
Sabah,Tambunan,2018,speech,7
Sabah,Tamparuli,2018,speech,4
Sabah,Tawau,2018,speech,21
Sabah,Telupid,2018,speech,0
Sabah,Tenom,2018,speech,14
Sabah,Tongod,2018,speech,6
Sabah,Tuaran,2018,speech,8
Sabah,Overall,2018,speech,259
Sarawak,Bau,2018,speech,4
Sarawak,Belaga,2018,speech,1
Sarawak,Betong,2018,speech,20
Sarawak,Bintulu,2018,speech,12
Sarawak,Dalat,2018,speech,3
Sarawak,Daro,2018,speech,0
Sarawak,Julau,2018,speech,0
Sarawak,Kanowit,2018,speech,1
Sarawak,Kapit,2018,speech,11
Sarawak,Kota Samarahan,2018,speech,6
Sarawak,Kuching,2018,speech,51
Sarawak,Limbang,2018,speech,12
Sarawak,Lubok Antu,2018,speech,0
Sarawak,Lundu,2018,speech,1
Sarawak,Maradong,2018,speech,2
Sarawak,Marudi,2018,speech,0
Sarawak,Matu,2018,speech,2
Sarawak,Miri,2018,speech,15
Sarawak,Mukah,2018,speech,11
Sarawak,Pakan,2018,speech,0
Sarawak,Saratok,2018,speech,0
Sarawak,Sarikei,2018,speech,12
Sarawak,Selangau,2018,speech,0
Sarawak,Serian,2018,speech,7
Sarawak,Sibu,2018,speech,20
Sarawak,Simunjan,2018,speech,3
Sarawak,Song,2018,speech,3
Sarawak,Sri Aman,2018,speech,8
Sarawak,Tatau,2018,speech,3
Sarawak,Overall,2018,speech,210
Selangor,Gombak,2018,speech,30
Selangor,Hulu Langat,2018,speech,46
Selangor,Hulu Selangor,2018,speech,13
Selangor,Klang,2018,speech,78
Selangor,Kuala Langat,2018,speech,21
Selangor,Kuala Selangor,2018,speech,19
Selangor,Petaling,2018,speech,26
Selangor,Sabak Bernam,2018,speech,16
Selangor,Sepang,2018,speech,12
Selangor,Shah Alam,2018,speech,26
Selangor,Subang Jaya,2018,speech,22
Selangor,Overall,2018,speech,309
Terengganu,Besut,2018,speech,24
Terengganu,Dungun,2018,speech,9
Terengganu,Hulu Terengganu,2018,speech,7
Terengganu,Kemaman,2018,speech,16
Terengganu,Kuala Terengganu,2018,speech,33
Terengganu,Marang,2018,speech,20
Terengganu,Setiu,2018,speech,5
Terengganu,Overall,2018,speech,114
W.P Kuala Lumpur,W.P Kuala Lumpur,2018,speech,106
W.P Labuan,W.P Labuan,2018,speech,19
W.P Putrajaya,W.P Putrajaya,2018,speech,1
 Overall,Overall,2018,speech,2510
Johor,Batu Pahat,2019,speech,34
Johor,Johor Bahru,2019,speech,119
Johor,Kluang,2019,speech,27
Johor,Kota Tinggi,2019,speech,36
Johor,Kulaijaya,2019,speech,34
Johor,Ledang,2019,speech,14
Johor,Mersing,2019,speech,11
Johor,Muar,2019,speech,28
Johor,Pontian,2019,speech,14
Johor,Segamat,2019,speech,14
Johor,Overall,2019,speech,331
Kedah,Baling,2019,speech,22
Kedah,Bandar Baharu,2019,speech,16
Kedah,Kota Setar,2019,speech,49
Kedah,Kuala Muda,2019,speech,67
Kedah,Kubang Pasu,2019,speech,37
Kedah,Kulim,2019,speech,26
Kedah,Padang Terap,2019,speech,18
Kedah,Pendang,2019,speech,23
Kedah,Pokok Sena,2019,speech,6
Kedah,Pulau Langkawi,2019,speech,18
Kedah,Sik,2019,speech,14
Kedah,Yan,2019,speech,11
Kedah,Overall,2019,speech,307
Kelantan,Jajahah Jeli,2019,speech,10
Kelantan,Bachok,2019,speech,12
Kelantan,Gua Musang,2019,speech,18
Kelantan,Kota Bharu,2019,speech,52
Kelantan,Kuala Krai,2019,speech,15
Kelantan,Machang,2019,speech,11
Kelantan,Pasir Mas,2019,speech,31
Kelantan,Pasir Puteh,2019,speech,52
Kelantan,Tanah Merah,2019,speech,12
Kelantan,Tumpat,2019,speech,34
Kelantan,Overall,2019,speech,247
Melaka,Alor Gajah,2019,speech,38
Melaka,Jasin,2019,speech,29
Melaka,Melaka Tengah,2019,speech,53
Melaka,Overall,2019,speech,120
Negeri Sembilan,Jelebu,2019,speech,6
Negeri Sembilan,Jempol,2019,speech,6
Negeri Sembilan,Kuala Pilah,2019,speech,6
Negeri Sembilan,Port Dickson,2019,speech,9
Negeri Sembilan,Rembau,2019,speech,5
Negeri Sembilan,Seremban,2019,speech,36
Negeri Sembilan,Tampin,2019,speech,15
Negeri Sembilan,Overall,2019,speech,83
Pahang,Bentong,2019,speech,7
Pahang,Bera,2019,speech,8
Pahang,Cameron Highlands,2019,speech,7
Pahang,Jerantut,2019,speech,24
Pahang,Kuantan,2019,speech,45
Pahang,Lipis,2019,speech,14
Pahang,Maran,2019,speech,12
Pahang,Pekan,2019,speech,13
Pahang,Raub,2019,speech,13
Pahang,Rompin,2019,speech,23
Pahang,Temerloh,2019,speech,26
Pahang,Overall,2019,speech,192
Perak,Batang Padang,2019,speech,10
Perak,Hilir Perak,2019,speech,22
Perak,Hulu Perak,2019,speech,7
Perak,Kampar,2019,speech,3
Perak,Kerian,2019,speech,11
Perak,Kinta,2019,speech,44
Perak,Kuala Kangsar,2019,speech,10
Perak,Larut/ Matang/ Selama,2019,speech,37
Perak,Manjung,2019,speech,20
Perak,Perak Tengah,2019,speech,14
Perak,Bagan Datuk,2019,speech,0
Perak,Overall,2019,speech,178
Perlis,Perlis,2019,speech,63
Pulau Pinang,Barat Daya,2019,speech,10
Pulau Pinang,Seberang Perai Selatan,2019,speech,21
Pulau Pinang,Seberang Perai Tengah,2019,speech,35
Pulau Pinang,Seberang Perai Utara,2019,speech,27
Pulau Pinang,Timur Laut,2019,speech,21
Pulau Pinang,Overall,2019,speech,114
Sabah,Beaufort,2019,speech,8
Sabah,Beluran,2019,speech,4
Sabah,Kemabong,2019,speech,1
Sabah,Keningau,2019,speech,15
Sabah,Kota Belud,2019,speech,10
Sabah,Kota Kinabalu,2019,speech,30
Sabah,Kota Kinabatangan,2019,speech,4
Sabah,Kota Marudu,2019,speech,14
Sabah,Kuala Penyu,2019,speech,3
Sabah,Kudat,2019,speech,19
Sabah,Kunak,2019,speech,2
Sabah,Lahad Datu,2019,speech,13
Sabah,Matunggong,2019,speech,3
Sabah,Membakut,2019,speech,4
Sabah,Menumbok,2019,speech,1
Sabah,Nabawan,2019,speech,6
Sabah,Papar,2019,speech,5
Sabah,Penampang,2019,speech,4
Sabah,Pitas,2019,speech,6
Sabah,Putatan,2019,speech,5
Sabah,Ranau,2019,speech,8
Sabah,Sandakan,2019,speech,38
Sabah,Semporna,2019,speech,19
Sabah,Sipitang,2019,speech,2
Sabah,Sook,2019,speech,8
Sabah,Tamparuli,2019,speech,4
Sabah,Tawau,2019,speech,22
Sabah,Telupid,2019,speech,0
Sabah,Tenom,2019,speech,14
Sabah,Tuaran,2019,speech,9
Sabah,Overall,2019,speech,297
Sarawak,Bau,2019,speech,4
Sarawak,Belaga,2019,speech,1
Sarawak,Betong,2019,speech,20
Sarawak,Bintulu,2019,speech,15
Sarawak,Dalat,2019,speech,3
Sarawak,Daro,2019,speech,0
Sarawak,Julau,2019,speech,0
Sarawak,Kanowit,2019,speech,1
Sarawak,Kapit,2019,speech,12
Sarawak,Kota Samarahan,2019,speech,7
Sarawak,Kuching,2019,speech,46
Sarawak,Limbang,2019,speech,12
Sarawak,Lubok Antu,2019,speech,0
Sarawak,Lundu,2019,speech,1
Sarawak,Maradong,2019,speech,2
Sarawak,Marudi,2019,speech,0
Sarawak,Miri,2019,speech,17
Sarawak,Mukah,2019,speech,12
Sarawak,Pakan,2019,speech,0
Sarawak,Saratok,2019,speech,0
Sarawak,Sarikei,2019,speech,16
Sarawak,Selangau,2019,speech,0
Sarawak,Serian,2019,speech,7
Sarawak,Sibu,2019,speech,23
Sarawak,Simunjan,2019,speech,3
Sarawak,Song,2019,speech,3
Sarawak,Sri Aman,2019,speech,9
Sarawak,Tatau,2019,speech,3
Sarawak,Overall,2019,speech,221
Selangor,Gombak,2019,speech,38
Selangor,Hulu Langat,2019,speech,57
Selangor,Hulu Selangor,2019,speech,15
Selangor,Klang,2019,speech,88
Selangor,Kuala Langat,2019,speech,23
Selangor,Kuala Selangor,2019,speech,21
Selangor,Petaling,2019,speech,31
Selangor,Sabak Bernam,2019,speech,16
Selangor,Sepang,2019,speech,13
Selangor,Shah Alam,2019,speech,26
Selangor,Subang Jaya,2019,speech,30
Selangor,Overall,2019,speech,358
Terengganu,Besut,2019,speech,24
Terengganu,Dungun,2019,speech,14
Terengganu,Hulu Terengganu,2019,speech,8
Terengganu,Kemaman,2019,speech,18
Terengganu,Kuala Terengganu,2019,speech,37
Terengganu,Marang,2019,speech,21
Terengganu,Setiu,2019,speech,8
Terengganu,Overall,2019,speech,130
W.P Kuala Lumpur,W.P Kuala Lumpur,2019,speech,115
W.P Labuan,W.P Labuan,2019,speech,25
 Overall,Overall,2019,speech,2786
Johor,Batu Pahat,2020,speech,39
Johor,Johor Bahru,2020,speech,127
Johor,Kluang,2020,speech,30
Johor,Kota Tinggi,2020,speech,39
Johor,Kulaijaya,2020,speech,37
Johor,Ledang,2020,speech,17
Johor,Mersing,2020,speech,13
Johor,Muar,2020,speech,30
Johor,Pontian,2020,speech,14
Johor,Segamat,2020,speech,18
Johor,Overall,2020,speech,364
Kedah,Baling,2020,speech,23
Kedah,Bandar Baharu,2020,speech,17
Kedah,Kota Setar,2020,speech,51
Kedah,Kuala Muda,2020,speech,70
Kedah,Kubang Pasu,2020,speech,42
Kedah,Kulim,2020,speech,27
Kedah,Padang Terap,2020,speech,18
Kedah,Pendang,2020,speech,25
Kedah,Pokok Sena,2020,speech,7
Kedah,Pulau Langkawi,2020,speech,18
Kedah,Sik,2020,speech,14
Kedah,Yan,2020,speech,11
Kedah,Overall,2020,speech,323
Kelantan,Jajahah Jeli,2020,speech,10
Kelantan,Bachok,2020,speech,14
Kelantan,Gua Musang,2020,speech,18
Kelantan,Kota Bharu,2020,speech,62
Kelantan,Kuala Krai,2020,speech,19
Kelantan,Machang,2020,speech,13
Kelantan,Pasir Mas,2020,speech,31
Kelantan,Pasir Puteh,2020,speech,54
Kelantan,Tanah Merah,2020,speech,12
Kelantan,Tumpat,2020,speech,40
Kelantan,Overall,2020,speech,273
Melaka,Alor Gajah,2020,speech,38
Melaka,Jasin,2020,speech,32
Melaka,Melaka Tengah,2020,speech,55
Melaka,Overall,2020,speech,125
Negeri Sembilan,Jelebu,2020,speech,6
Negeri Sembilan,Jempol,2020,speech,6
Negeri Sembilan,Kuala Pilah,2020,speech,7
Negeri Sembilan,Port Dickson,2020,speech,11
Negeri Sembilan,Rembau,2020,speech,5
Negeri Sembilan,Seremban,2020,speech,39
Negeri Sembilan,Tampin,2020,speech,16
Negeri Sembilan,Overall,2020,speech,90
Pahang,Bentong,2020,speech,8
Pahang,Bera,2020,speech,9
Pahang,Cameron Highlands,2020,speech,7
Pahang,Jerantut,2020,speech,24
Pahang,Kuantan,2020,speech,48
Pahang,Lipis,2020,speech,15
Pahang,Maran,2020,speech,12
Pahang,Pekan,2020,speech,13
Pahang,Raub,2020,speech,14
Pahang,Rompin,2020,speech,25
Pahang,Temerloh,2020,speech,27
Pahang,Overall,2020,speech,202
Perak,Batang Padang,2020,speech,10
Perak,Hilir Perak,2020,speech,22
Perak,Hulu Perak,2020,speech,7
Perak,Kampar,2020,speech,5
Perak,Kerian,2020,speech,12
Perak,Kinta,2020,speech,48
Perak,Kuala Kangsar,2020,speech,11
Perak,Larut/ Matang/ Selama,2020,speech,40
Perak,Manjung,2020,speech,21
Perak,Perak Tengah,2020,speech,15
Perak,Bagan Datuk,2020,speech,0
Perak,Overall,2020,speech,191
Perlis,Perlis,2020,speech,74
Pulau Pinang,Barat Daya,2020,speech,10
Pulau Pinang,Seberang Perai Selatan,2020,speech,21
Pulau Pinang,Seberang Perai Tengah,2020,speech,35
Pulau Pinang,Seberang Perai Utara,2020,speech,28
Pulau Pinang,Timur Laut,2020,speech,23
Pulau Pinang,Overall,2020,speech,117
Sabah,Beaufort,2020,speech,8
Sabah,Beluran,2020,speech,4
Sabah,Kemabong,2020,speech,3
Sabah,Keningau,2020,speech,16
Sabah,Kota Belud,2020,speech,10
Sabah,Kota Kinabalu,2020,speech,30
Sabah,Kota Kinabatangan,2020,speech,4
Sabah,Kota Marudu,2020,speech,16
Sabah,Kuala Penyu,2020,speech,3
Sabah,Kudat,2020,speech,19
Sabah,Kunak,2020,speech,3
Sabah,Lahad Datu,2020,speech,13
Sabah,Matunggong,2020,speech,4
Sabah,Membakut,2020,speech,4
Sabah,Menumbok,2020,speech,1
Sabah,Nabawan,2020,speech,6
Sabah,Papar,2020,speech,6
Sabah,Penampang,2020,speech,4
Sabah,Pitas,2020,speech,8
Sabah,Putatan,2020,speech,5
Sabah,Ranau,2020,speech,9
Sabah,Sandakan,2020,speech,38
Sabah,Semporna,2020,speech,22
Sabah,Sipitang,2020,speech,3
Sabah,Tambunan,2020,speech,10
Sabah,Tamparuli,2020,speech,4
Sabah,Tawau,2020,speech,23
Sabah,Telupid,2020,speech,0
Sabah,Tenom,2020,speech,14
Sabah,Tongod,2020,speech,8
Sabah,Tuaran,2020,speech,10
Sabah,Overall,2020,speech,316
Sarawak,Bau,2020,speech,4
Sarawak,Belaga,2020,speech,1
Sarawak,Betong,2020,speech,21
Sarawak,Bintulu,2020,speech,16
Sarawak,Dalat,2020,speech,3
Sarawak,Daro,2020,speech,0
Sarawak,Julau,2020,speech,0
Sarawak,Kanowit,2020,speech,2
Sarawak,Kapit,2020,speech,12
Sarawak,Kota Samarahan,2020,speech,8
Sarawak,Kuching,2020,speech,49
Sarawak,Lawas,2020,speech,2
Sarawak,Limbang,2020,speech,12
Sarawak,Lubok Antu,2020,speech,0
Sarawak,Lundu,2020,speech,1
Sarawak,Maradong,2020,speech,2
Sarawak,Marudi,2020,speech,0
Sarawak,Matu,2020,speech,2
Sarawak,Miri,2020,speech,19
Sarawak,Mukah,2020,speech,12
Sarawak,Pakan,2020,speech,0
Sarawak,Saratok,2020,speech,0
Sarawak,Sarikei,2020,speech,16
Sarawak,Selangau,2020,speech,1
Sarawak,Serian,2020,speech,7
Sarawak,Sibu,2020,speech,23
Sarawak,Simunjan,2020,speech,3
Sarawak,Song,2020,speech,3
Sarawak,Sri Aman,2020,speech,9
Sarawak,Overall,2020,speech,231
Selangor,Gombak,2020,speech,43
Selangor,Hulu Langat,2020,speech,61
Selangor,Hulu Selangor,2020,speech,16
Selangor,Klang,2020,speech,95
Selangor,Kuala Langat,2020,speech,26
Selangor,Kuala Selangor,2020,speech,22
Selangor,Petaling,2020,speech,34
Selangor,Sabak Bernam,2020,speech,17
Selangor,Sepang,2020,speech,13
Selangor,Shah Alam,2020,speech,29
Selangor,Subang Jaya,2020,speech,32
Selangor,Overall,2020,speech,388
Terengganu,Besut,2020,speech,25
Terengganu,Dungun,2020,speech,16
Terengganu,Hulu Terengganu,2020,speech,8
Terengganu,Kemaman,2020,speech,23
Terengganu,Kuala Terengganu,2020,speech,41
Terengganu,Marang,2020,speech,22
Terengganu,Setiu,2020,speech,9
Terengganu,Overall,2020,speech,144
W.P Kuala Lumpur,W.P Kuala Lumpur,2020,speech,125
W.P Labuan,W.P Labuan,2020,speech,25
W.P Putrajaya,W.P Putrajaya,2020,speech,8
 Overall,Overall,2020,speech,2996
Johor,Batu Pahat,2021,speech,43
Johor,Johor Bahru,2021,speech,129
Johor,Kluang,2021,speech,33
Johor,Kota Tinggi,2021,speech,38
Johor,Kulaijaya,2021,speech,40
Johor,Ledang,2021,speech,19
Johor,Mersing,2021,speech,13
Johor,Muar,2021,speech,31
Johor,Pontian,2021,speech,17
Johor,Segamat,2021,speech,20
Johor,Overall,2021,speech,383
Kedah,Baling,2021,speech,25
Kedah,Bandar Baharu,2021,speech,18
Kedah,Kota Setar,2021,speech,54
Kedah,Kuala Muda,2021,speech,72
Kedah,Kubang Pasu,2021,speech,46
Kedah,Kulim,2021,speech,31
Kedah,Padang Terap,2021,speech,19
Kedah,Pendang,2021,speech,26
Kedah,Pokok Sena,2021,speech,10
Kedah,Pulau Langkawi,2021,speech,18
Kedah,Sik,2021,speech,16
Kedah,Yan,2021,speech,12
Kedah,Overall,2021,speech,347
Kelantan,Jajahah Jeli,2021,speech,9
Kelantan,Bachok,2021,speech,14
Kelantan,Gua Musang,2021,speech,19
Kelantan,Kota Bharu,2021,speech,67
Kelantan,Kuala Krai,2021,speech,22
Kelantan,Machang,2021,speech,15
Kelantan,Pasir Mas,2021,speech,30
Kelantan,Pasir Puteh,2021,speech,54
Kelantan,Tanah Merah,2021,speech,14
Kelantan,Tumpat,2021,speech,45
Kelantan,Overall,2021,speech,289
Melaka,Alor Gajah,2021,speech,41
Melaka,Jasin,2021,speech,34
Melaka,Melaka Tengah,2021,speech,60
Melaka,Overall,2021,speech,135
Negeri Sembilan,Jelebu,2021,speech,7
Negeri Sembilan,Jempol,2021,speech,8
Negeri Sembilan,Kuala Pilah,2021,speech,9
Negeri Sembilan,Port Dickson,2021,speech,12
Negeri Sembilan,Rembau,2021,speech,5
Negeri Sembilan,Seremban,2021,speech,41
Negeri Sembilan,Tampin,2021,speech,18
Negeri Sembilan,Overall,2021,speech,100
Pahang,Bentong,2021,speech,9
Pahang,Bera,2021,speech,11
Pahang,Cameron Highlands,2021,speech,7
Pahang,Jerantut,2021,speech,24
Pahang,Kuantan,2021,speech,57
Pahang,Lipis,2021,speech,16
Pahang,Maran,2021,speech,13
Pahang,Pekan,2021,speech,15
Pahang,Raub,2021,speech,13
Pahang,Rompin,2021,speech,27
Pahang,Temerloh,2021,speech,28
Pahang,Overall,2021,speech,220
Perak,Bagan Datuk,2021,speech,1
Perak,Batang Padang,2021,speech,11
Perak,Hilir Perak,2021,speech,23
Perak,Hulu Perak,2021,speech,7
Perak,Kampar,2021,speech,5
Perak,Kerian,2021,speech,16
Perak,Kinta,2021,speech,55
Perak,Kuala Kangsar,2021,speech,11
Perak,Larut/ Matang/ Selama,2021,speech,42
Perak,Manjung,2021,speech,22
Perak,Muallim,2021,speech,0
Perak,Perak Tengah,2021,speech,18
Perak,Overall,2021,speech,211
Perlis,Perlis,2021,speech,80
Pulau Pinang,Barat Daya,2021,speech,10
Pulau Pinang,Seberang Perai Selatan,2021,speech,22
Pulau Pinang,Seberang Perai Tengah,2021,speech,37
Pulau Pinang,Seberang Perai Utara,2021,speech,30
Pulau Pinang,Timur Laut,2021,speech,23
Pulau Pinang,Overall,2021,speech,122
Sabah,Beaufort,2021,speech,8
Sabah,Beluran,2021,speech,4
Sabah,Kemabong,2021,speech,3
Sabah,Keningau,2021,speech,17
Sabah,Kota Belud,2021,speech,12
Sabah,Kota Kinabalu,2021,speech,37
Sabah,Kota Kinabatangan,2021,speech,4
Sabah,Kota Marudu,2021,speech,18
Sabah,Kuala Penyu,2021,speech,4
Sabah,Kudat,2021,speech,20
Sabah,Kunak,2021,speech,3
Sabah,Lahad Datu,2021,speech,14
Sabah,Matunggong,2021,speech,5
Sabah,Membakut,2021,speech,4
Sabah,Menumbok,2021,speech,1
Sabah,Nabawan,2021,speech,6
Sabah,Papar,2021,speech,7
Sabah,Penampang,2021,speech,5
Sabah,Pitas,2021,speech,8
Sabah,Putatan,2021,speech,6
Sabah,Ranau,2021,speech,9
Sabah,Sandakan,2021,speech,39
Sabah,Semporna,2021,speech,23
Sabah,Sipitang,2021,speech,4
Sabah,Sook,2021,speech,8
Sabah,Tambunan,2021,speech,10
Sabah,Tamparuli,2021,speech,4
Sabah,Tawau,2021,speech,26
Sabah,Telupid,2021,speech,0
Sabah,Tenom,2021,speech,13
Sabah,Tongod,2021,speech,8
Sabah,Tuaran,2021,speech,10
Sabah,Overall,2021,speech,340
Sarawak,Bau,2021,speech,4
Sarawak,Belaga,2021,speech,2
Sarawak,Betong,2021,speech,23
Sarawak,Bintulu,2021,speech,17
Sarawak,Dalat,2021,speech,3
Sarawak,Daro,2021,speech,0
Sarawak,Julau,2021,speech,0
Sarawak,Kanowit,2021,speech,2
Sarawak,Kapit,2021,speech,11
Sarawak,Kota Samarahan,2021,speech,9
Sarawak,Kuching,2021,speech,50
Sarawak,Lawas,2021,speech,2
Sarawak,Limbang,2021,speech,12
Sarawak,Lubok Antu,2021,speech,0
Sarawak,Lundu,2021,speech,4
Sarawak,Maradong,2021,speech,2
Sarawak,Marudi,2021,speech,0
Sarawak,Matu,2021,speech,2
Sarawak,Miri,2021,speech,20
Sarawak,Mukah,2021,speech,12
Sarawak,Pakan,2021,speech,0
Sarawak,Saratok,2021,speech,0
Sarawak,Sarikei,2021,speech,14
Sarawak,Selangau,2021,speech,1
Sarawak,Serian,2021,speech,8
Sarawak,Sibu,2021,speech,25
Sarawak,Simunjan,2021,speech,3
Sarawak,Song,2021,speech,3
Sarawak,Sri Aman,2021,speech,9
Sarawak,Tatau,2021,speech,3
Sarawak,Overall,2021,speech,241
Selangor,Gombak,2021,speech,47
Selangor,Hulu Langat,2021,speech,62
Selangor,Hulu Selangor,2021,speech,17
Selangor,Klang,2021,speech,99
Selangor,Kuala Langat,2021,speech,26
Selangor,Kuala Selangor,2021,speech,22
Selangor,Petaling,2021,speech,35
Selangor,Sabak Bernam,2021,speech,16
Selangor,Sepang,2021,speech,15
Selangor,Shah Alam,2021,speech,34
Selangor,Subang Jaya,2021,speech,34
Selangor,Overall,2021,speech,407
Terengganu,Besut,2021,speech,25
Terengganu,Dungun,2021,speech,17
Terengganu,Hulu Terengganu,2021,speech,9
Terengganu,Kemaman,2021,speech,26
Terengganu,Kuala Terengganu,2021,speech,46
Terengganu,Marang,2021,speech,23
Terengganu,Setiu,2021,speech,9
Terengganu,Overall,2021,speech,155
W.P Kuala Lumpur,W.P Kuala Lumpur,2021,speech,138
W.P Labuan,W.P Labuan,2021,speech,23
W.P Putrajaya,W.P Putrajaya,2021,speech,13
 Overall,Overall,2021,speech,3204
Johor,Batu Pahat,2018,physical,3032
Johor,Johor Bahru,2018,physical,5949
Johor,Kluang,2018,physical,1976
Johor,Kota Tinggi,2018,physical,1485
Johor,Kulaijaya,2018,physical,1386
Johor,Ledang,2018,physical,1216
Johor,Mersing,2018,physical,608
Johor,Muar,2018,physical,2224
Johor,Pontian,2018,physical,1369
Johor,Segamat,2018,physical,1709
Johor,Overall,2018,physical,20954
Kedah,Baling,2018,physical,1212
Kedah,Bandar Baharu,2018,physical,657
Kedah,Kota Setar,2018,physical,2586
Kedah,Kuala Muda,2018,physical,4402
Kedah,Kubang Pasu,2018,physical,1805
Kedah,Kulim,2018,physical,2412
Kedah,Padang Terap,2018,physical,553
Kedah,Pendang,2018,physical,719
Kedah,Pokok Sena,2018,physical,413
Kedah,Pulau Langkawi,2018,physical,582
Kedah,Sik,2018,physical,643
Kedah,Yan,2018,physical,526
Kedah,Overall,2018,physical,16510
Kelantan,Jajahah Jeli,2018,physical,421
Kelantan,Bachok,2018,physical,852
Kelantan,Gua Musang,2018,physical,533
Kelantan,Kota Bharu,2018,physical,2643
Kelantan,Kuala Krai,2018,physical,784
Kelantan,Machang,2018,physical,700
Kelantan,Pasir Mas,2018,physical,1358
Kelantan,Pasir Puteh,2018,physical,1021
Kelantan,Tanah Merah,2018,physical,741
Kelantan,Tumpat,2018,physical,1219
Kelantan,Overall,2018,physical,10272
Melaka,Alor Gajah,2018,physical,2396
Melaka,Jasin,2018,physical,2017
Melaka,Melaka Tengah,2018,physical,4532
Melaka,Overall,2018,physical,8945
Negeri Sembilan,Jelebu,2018,physical,392
Negeri Sembilan,Jempol,2018,physical,1067
Negeri Sembilan,Kuala Pilah,2018,physical,687
Negeri Sembilan,Port Dickson,2018,physical,1098
Negeri Sembilan,Rembau,2018,physical,535
Negeri Sembilan,Seremban,2018,physical,4306
Negeri Sembilan,Tampin,2018,physical,964
Negeri Sembilan,Overall,2018,physical,9049
Pahang,Bentong,2018,physical,886
Pahang,Bera,2018,physical,723
Pahang,Cameron Highlands,2018,physical,183
Pahang,Jerantut,2018,physical,807
Pahang,Kuantan,2018,physical,3057
Pahang,Lipis,2018,physical,702
Pahang,Maran,2018,physical,817
Pahang,Pekan,2018,physical,901
Pahang,Raub,2018,physical,607
Pahang,Rompin,2018,physical,685
Pahang,Temerloh,2018,physical,1253
Pahang,Overall,2018,physical,10621
Perak,Batang Padang,2018,physical,1186
Perak,Hilir Perak,2018,physical,1440
Perak,Kampar,2018,physical,651
Perak,Kerian,2018,physical,1073
Perak,Kinta,2018,physical,4367
Perak,Kuala Kangsar,2018,physical,1333
Perak,Larut/ Matang/ Selama,2018,physical,2187
Perak,Manjung,2018,physical,1641
Perak,Perak Tengah,2018,physical,787
Perak,Bagan Datuk,2018,physical,0
Perak,Overall,2018,physical,15185
Perlis,Perlis,2018,physical,1964
Pulau Pinang,Barat Daya,2018,physical,1364
Pulau Pinang,Seberang Perai Selatan,2018,physical,1365
Pulau Pinang,Seberang Perai Tengah,2018,physical,2796
Pulau Pinang,Seberang Perai Utara,2018,physical,2540
Pulau Pinang,Timur Laut,2018,physical,4069
Pulau Pinang,Overall,2018,physical,12134
Sabah,Beaufort,2018,physical,403
Sabah,Beluran,2018,physical,103
Sabah,Kemabong,2018,physical,15
Sabah,Keningau,2018,physical,410
Sabah,Kota Belud,2018,physical,389
Sabah,Kota Kinabalu,2018,physical,1421
Sabah,Kota Kinabatangan,2018,physical,143
Sabah,Kota Marudu,2018,physical,236
Sabah,Kuala Penyu,2018,physical,55
Sabah,Kunak,2018,physical,87
Sabah,Lahad Datu,2018,physical,327
Sabah,Matunggong,2018,physical,47
Sabah,Membakut,2018,physical,65
Sabah,Menumbok,2018,physical,41
Sabah,Nabawan,2018,physical,120
Sabah,Papar,2018,physical,324
Sabah,Penampang,2018,physical,235
Sabah,Pitas,2018,physical,154
Sabah,Putatan,2018,physical,200
Sabah,Ranau,2018,physical,278
Sabah,Sandakan,2018,physical,808
Sabah,Semporna,2018,physical,409
Sabah,Sipitang,2018,physical,95
Sabah,Sook,2018,physical,65
Sabah,Tambunan,2018,physical,159
Sabah,Tamparuli,2018,physical,266
Sabah,Tawau,2018,physical,827
Sabah,Telupid,2018,physical,55
Sabah,Tenom,2018,physical,193
