Store,Address,State,Latitude,Longitude
TUNAS MANJA SDN BHD (ENDAU),"NO 1-NO 4 TINGKAT BAWAH, JALAN MUTIARA 5 TAMAN MUTIARA 86900 ENDAU JOHOR",JOHOR,2.6489443,103.626384
99 SPEEDMART SDN BHD (TAMAN ANGSAMAS MAMBAU) - 1660,NO: 11 & 12 (G) LRG GUNUNG DATOK 2/1 TMN ANGSAMAS MEMBAU 70300 SEREMBAN NEGERI SEMBILAN,NEGERI SEMBILAN,2.6495653,101.923445
CHONG WANG TRADING,L-55 AND 56 JLN KG SELARAN KAHANG 86700 KAHANG JOHOR,JOHOR,2.650723256,103.6313351
CT EXTRA STORES (SENDAYAN) SDN BHD,"NO 752-755 JALAN NUSARI, AMAN 3/1 MEDAN NUSARI, BANDAR SRI SENDAYAN 71900 SENDAYAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.6532301,101.88162
22 MART SDN. BHD. (BANDAR SRI SENDAYAN),"NO.772-774, JALAN NUSARI AMAN 3/1, MEDAN NUSARI, 71950 BANDAR SRI SENDAYAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.6532301,101.88162
99 SPEEDMART SDN BHD (BANDAR BARU ENDAU) - 2908,"NO: 4117 (GROUND FLOOR) JALAN PERISAI 1 JALAN DATO MOHD ALI, BANDAR BARU ENDAU 86900 ENDAU JOHOR",JOHOR,2.6546611,103.6165811
SOON HUAT BROTHERS COMPANY,991 JALAN DATO MOHD ALI 86900 ENDAU JOHOR,JOHOR,2.65533,103.6149755
EHSAN SEGI TG SEPAT,"NO. 4, BATU LAUT TANJUNG SEPAT 42800 TANJUNG SEPAT SELANGOR",SELANGOR,2.6601913,101.5549842
99 SPEEDMART SDN BHD (TG SEPAT2) - 1561,"NO: 1, JALAN BAWAL, TAMAN MUTIARA, 42800 TANJUNG SEPAT INDAH SELANGOR",SELANGOR,2.6607806,101.5653907
PASAR MINI BEE HENG,"33, 35 & 37 JALAN BAWAL 42800 TANJONG SEPAT SELANGOR",SELANGOR,2.6617691,101.569339
PASARAYA BS TANJUNG GEMUK SDN BHD,"NO. SH 16, 17, 18 & 19, JALAN SEHALA, TAMAN WAWASAN 1, TANJUNG GEMUK 26820 KUALA ROMPIN PAHANG",PAHANG,2.6658488,103.6178054
99 SPEEDMART SDN BHD (BANDAR SEREMBAN SELATAN) - 1430,"NO: 13,JALAN BSS 1/3A BANDAR SEREMBAN SELATAN 71450 SUNGAI GADUT NEGERI SEMBILAN",NEGERI SEMBILAN,2.6664303,101.982891
DMART SEGI PALONG 08,FELDA PALONG 08 73470 GEMAS NEGERI SEMBILAN,NEGERI SEMBILAN,2.667404,102.573062
MHSP GLOBAL MART,NO 3 KEDAI FELDA PUSAT BANDAR FELDA PALONG 456 PUSAT BANDAR PALONG 73430 PALONG NEGERI SEMBILAN,NEGERI SEMBILAN,2.667404,102.573062
PALONG SPEEDMART,"NO 7 & * PUSAT BANDAR PALONG 4,5,6 73430 GEMAS NEGERI SEMBILAN",NEGERI SEMBILAN,2.667404,102.573062
99 SPEEDMART SDN BHD (PEKAN MAMBAU) - 2009,NO : 43 & 44 (GROUND FLOOR) JALAN BESAR PEKAN MAMBAU 70300 SEREMBAN NEGERI SEMBILAN,NEGERI SEMBILAN,2.669528,101.9194564
LOTUSS (SEREMBAN JAYA),NO 12264 JALAN SEREMBAN JAYA TAMAN SEREMBAN JAYA 70450 SEREMBAN NEGERI SEMBILAN,NEGERI SEMBILAN,2.6746189,101.9776977
99 SPEEDMART SDN BHD (TAMAN SEREMBAN JAYA 3) - 1992,NO : 529 (GROUND FLOOR) JALAN SJ 9/1 TAMAN SEREMBAN JAYA 70450 SEREMBAN NEGERI SEMBILAN,NEGERI SEMBILAN,2.6760334,101.9802192
KEDAI TONG HUAT,"479, TG SEPAT, TANJONG SEPAT 42800 TANJONG SEPAT SELANGOR",SELANGOR,2.677733,101.509644
99 SPEEDMART SDN BHD (TAMAN SEREMBAN JAYA 2) - 1768,PT 2511 JALAN SJ 2/1 TAMAN SEREMBAN JAYA 70450 SEREMBAN NEGERI SEMBILAN,NEGERI SEMBILAN,2.6809304,101.9738877
99 SPEEDMART SDN BHD (TAMAN RASAH JAYA 1) - 1638,NO: 665 & 666 JALAN RJ 1/15 TAMAN RASAH JAYA 70300 SEREMBAN NEGERI SEMBILAN,NEGERI SEMBILAN,2.6822622,101.9400945
99 SPEEDMART SDN BHD (TAMAN RASAH JAYA 2) - 2145,NO: 3392 & 3393 (GROUND FLOOR) JALAN RJ 6/1 TAMAN RASAH JAYA 70300 SEREMBAN NEGERI SEMBILAN,NEGERI SEMBILAN,2.6826986,101.9454428
KK SUPER MART (TAMAN RASAH JAYA SEREMBAN),"NO.3774, JALAN RJ 6/11, TAMAN RASAH JAYA 70300 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.6826986,101.9454428
RJ FAMILY STORE SDN BHD,"NO. 3745 & 3746, JALAN RJ 6/12, TMN RASAH JAYA 70300 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.6826986,101.9454428
99 SPEEDMART SDN BHD (GARDEN HOMES 1) - 1347,"NO: 118 & 119 JALAN S2 F2 GARDEN HOMES,SEREMBAN 2 70300 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.6846616,101.9084118
99 SPEEDMART SDN BHD (SENAWANG JAYA) - 1666,"NO: 19 & 20, JALAN MSJ 1 MEDAN PERNIAGAAN SENAWANG JAYA 70450 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.6876449,101.9878825
99 SPEEDMART SDN BHD (SENDAYAN METROPAK) - 1685,"NO. 27, PERSIARAN METRO SENDAYAN 1 SENDAYAN METROPARK 71950 BDR SRI SENDAYAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.6877755,101.8454003
MYDIN SEREMBAN 2 HYPERMARKET,"LOT 31156, PERSIARAN S2 B7, SEREMBAN 2 70300 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.6900894,101.9116068
SENAWANG FAMILY STORE SDN BHD,NO. 17 - 22 JALAN ANGGERIK 1 TAMAN DESA ANGGERIK 70450 SENAWANG NEGERI SEMBILAN,NEGERI SEMBILAN,2.6928112,101.9915323
99 SPEEDMART SDN BHD (TAMAN WIDURI INDAH) - 1690,NO: 97 & 98 JLN WIDURI INDAH 5 TMN WIDURI INDAH 70450 SENAWANG NEGERI SEMBILAN,NEGERI SEMBILAN,2.692969,101.997468
MYDIN WHOLESALE HYPERMARKET SENAWANG,"NO 110, JALAN BPS 7 TAMAN SENAWANG INDAH 70450 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.6934184,101.9990015
99 SPEEDMART SDN BHD (TAMAN SRI MAWAR) - 1980,NO: 19 & 21 (GROUND FLOOR) LORONG SRI MAWAR 12/1 TAMAN SRI MAWAR FASA II 70450 SENAWANG NEGERI SEMBILAN,NEGERI SEMBILAN,2.6936828,101.973296
BIG 10 GROCER (SEREMBAN) SDN BHD,NO 20 - 30 (GF & 1ST FLOOR) JALAN PKBB 2 PUSAT KOMERSIAL BUKT BLOSSOM 70100 SEREMBAN NEGERI SEMBILAN,NEGERI SEMBILAN,2.6955847,101.948932
LOTUSS SEREMBAN 2,"LOTUSS SEREMBAN 2 NO. 1, JALAN HARUAN 2 BUKIT KEPAYANG 70300 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.6956423,101.9255373
99 SPEEDMART SDN BHD (TAMAN TERATAI) - 1397,"NO: 7 & 8 JALAN TERATAI 1/1 TAMAN TERATAI, SENAWANG 70450 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.6971517,101.9852276
ECONSAVE CASH & CARRY (FH) SDN BHD (FOREST HEIGHT),LOT PT 20987 & PT 20988 SEREMBAN FOREST HEIGHT 70450 SEREMBAN NEGERI SEMBILAN,NEGERI SEMBILAN,2.6978244,101.9699681
99 SPEEDMART SDN BHD (TAMAN GADONG INDAH) - 1988,NO : 1 (SINGLE STOREY) JALAN GADONG INDAH 3 TAMAN GADONG INDAH 1 71900 LABU NEGERI SEMBILAN,NEGERI SEMBILAN,2.6978489,101.8338647
PASAR MINI HB KP TRADING,"NO. 5, TAMAN AMPANG TINGGI 72000 KUALA PILAH NEGERI SEMBILAN",NEGERI SEMBILAN,2.7007276,102.2702671
99 SPEEDMART SDN BHD (TAMAN KOMERSIAL SENAWANG) -2061,NO: 120 & 121 (GROUND FLOOR) JALAN TAMAN KOMERSIAL SENAWANG 5 TAMAN KOMERSIAL SENAWANG 70450 SENAWANG NEGERI SEMBILAN,NEGERI SEMBILAN,2.7010035,101.9850096
QIZTINA ENTERPRISE - BELAGA,"NO. 4, PASAR BELAGA 96900 BELAGA SARAWAK",SARAWAK,2.7021566,113.7765707
VE FRESH MART,"NO. 20, BELAGA BAZAAR 96900 BELAGA SARAWAK",SARAWAK,2.7021566,113.7765707
NSK TRADE CITY (NS2) SDN BHD,"LOT 1814 & 1816, JALAN HARUAN 2, OAKLAND INDUSTRIAL PARK 70200 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.7027935,101.923603
GIANT HYPERMARKET (SENAWANG),LOT 1571 JALAN SENAWANG TMN KOMERSIAL SENAWANG SENAWANG 70400 SEREMBAN NEGERI SEMBILAN,NEGERI SEMBILAN,2.7035579,101.9850572
99 SPEEDMART SDN BHD (ROMPIN) - 1796,NO: 8 JALAN MELOR 1 TAMAN MELOR ROMPIN 73500 ROMPIN NEGERI SEMBILAN,NEGERI SEMBILAN,2.7045061,102.501205
QIZTINA ENTERPRISE - ASAP,PUNAN LAND DISTRICT SG. ASAP @ DEPAN SIMPANG UMA KULIT SUNGAI ASAP 96950 BELAGA SARAWAK,SARAWAK,2.7050035,113.7822214
HALIMATUS TRADING CONTRACTOR,MINI MARKET SIMPANG ANDENG 96900 BELAGA SARAWAK,SARAWAK,2.7050035,113.7822214
MAXXBILL TRADING SDN BHD,"LPF 10018, LOT 1 DANUM LAND DISTRICT 96900 BELAGA SARAWAK",SARAWAK,2.7050035,113.7822214
PUBLIC COLDSTORAGE,"LOT 47, BLOCK 26 PUNAN LAND DISTIRCT 96900 BELAGA SARAWAK",SARAWAK,2.7050035,113.7822214
TECK HUA HUNG ENTERPRISE CO,LOT 233-234 JALAN ULAI LIAN 96900 BELAGA SARAWAK,SARAWAK,2.7051723,113.7830441
HALIMATUS COLDSTORAGE,"LOT 168, B PASAR BELAGA JALAN PENGHULU HANG NYIPA 96900 BELAGA SARAWAK",SARAWAK,2.7066318,113.7838152
99 SPEEDMART SDN BHD (TAMAN PERMAI) - 1461,NO : 1422 & 1423 JLN KERAPU 2 TMN PERMAI 3 70200 SEREMBAN NEGERI SEMBILAN,NEGERI SEMBILAN,2.7077955,101.9254408
ST ROSYAM MART SDN BHD (SENAWANG),"LOT A7 & A8, KIPMALL SENAWANG NO 1, JALAN KLS 1 LAVENDER HEIGHTS 70450 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.7118176,102.001979
ELITE ENTERPRISE,"SIMPANG 3, KAMPUNG HILIR KUALA MATU 96250 MATU SARAWAK",SARAWAK,2.7118976,111.4618173
99 SPEEDMART SDN BHD (LAVENDER HEIGHTS) - 1583,NO: 145 & 146 JALAN LAVENDER HEIGHTS 3 LAVENDER HEIGHTS BUSINESS SQUARE 70400 SENAWANG NEGERI SEMBILAN,NEGERI SEMBILAN,2.7124166,102.0018113
22 MART SDN. BHD. (NILAI),"NO.4, 5, 6 & 7, JALAN BUKIT CINTRA 1, TAMAN BUKIT CINTRA, 71800 NILAI NEGERI SEMBILAN",NEGERI SEMBILAN,2.7143605,101.9102563
BEST FRESH MART SDN BHD - SEREMBAN,"LOT G-01 & 1-01, CENTREPOINT SEREMBAN, LOT. PT9149, JALAN DATO' SIAMANG GAGAP, 70100 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.7225361,101.9553133
AEON BIG (PALM MALL),"G-16 PALM MALL SEREMBAN, LEBUHRAYA SEREMBAN - BUKIT NENAS KEMAYAN SQUARE 70200 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.7228239,101.931411
HERO MARKET - UTC SEREMBAN,"LOT G. 03 & G. 04, TINGKAT BAWAH UTC NEGERI SEMBILAN @ ANGSANA SEREMBAN JALAN KUALA PILAH, AMPANGAN 70450 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.7229112,101.9622402
AMPANGAN FAMILY STORE SDN BHD,"NO. 115, 116 & 117 LORONG CENGAL UTAMA 1/1 TAMAN CENGAL UTAMA, SEREMBAN 70400 AMPANGAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.7239208,101.9947891
KK SUPER MART (JALAN DATO SHEIKH AHMAD SEREMBAN),"NO.27, JALAN DATO SHEIKH AHMAD 70000 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.724195,101.9397935
99 SPEEDMART SDN BHD (SENALING) - 1999,NO : 9 & 10 (GROUND FLOOR) JALAN PPS 1 PUSAT PERNIAGAAN SENALING 72000 KUALA PILAH NEGERI SEMBILAN,NEGERI SEMBILAN,2.724695,102.2499791
99 SPEEDMART SDN BHD (TMN SRI PINANG) - 1979,"NO: 17 & 18 (GROUND FLOOR), JALAN SRI PINANG 1 TAMAN SRI PINANG, JALAN LABU 70200 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.7261112,101.8966263
KK SUPER MART (TAMAN AMPANGAN SEREMBAN),"NO.1350, JALAN CENGAL 3, TAMAN AMPANGAN 70400 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.7262184,101.9997316
THE STORE (SEREMBAN-JALAN TUANKU MUNAWIR),"43-A,JALAN TUANKU MUNAWIR 70000 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.7273489,101.936373
99 SPEEDMART SDN BHD (TAMAN PAROI JAYA) - 2089,"NO: 394 & 395 (GROUND FLOOR) PERSIARAN RAJAWALI TAMAN PAROI JAYA, AMPANGAN 70400 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.7306783,101.9860946
KK SUPER MART (JALAN TEMIANG),"NO.74, JALAN TEMIANG, 70000 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.73201,101.9369737
ECONSAVE CASH & CARRY (KH) SDN BHD (K. PILAH),PT 9 KOMPLEKS WIRA JAYA JALAN MELANG 72000 KUALA PILAH NEGERI SEMBILAN,NEGERI SEMBILAN,2.7372959,102.2316591
99 SPEEDMART SDN BHD (TMN SENIMAS) - 3021,"NO : S2 & S3 (GROUND FLOOR), JALAN SENIMAS 1 TAMAN SENIMAS 72000 KUALA PILAH NEGERI SEMBILAN",NEGERI SEMBILAN,2.7377936,102.2191165
99 SPEEDMART SDN BHD (TMN GUNUNG TAHAN UTAMA) - 2798,"NO: 3A & 4A (GROUND FLOOR), JALAN GT UTAMA 1 TAMAN GUNUNG TAHAN UTAMA 71350 KOTA NEGERI SEMBILAN",NEGERI SEMBILAN,2.7378979,102.2190975
99 SPEEDMART SDN BHD (KUALA PILAH) - 1530,"NO: 5 & 6, JALAN ANGKASA RIA TAMAN BUKIT PILAH PERDANA JALAN BUKIT 72000 KUALA PILAH NEGERI SEMBILAN",NEGERI SEMBILAN,2.7389554,102.245426
NAM LEONG - DALAT,"LOT 537,538 & 617 BLOCK 123,DALAT BAZAAR,OYA-DALAT L.D 96300 DALAT SARAWAK",SARAWAK,2.7390057,111.9419657
GEDUNG SRI MINANG SDN BHD,"LOT 3702 & 3729,JALAN TUNG YEN 72000 KUALA PILAH NEGERI SEMBILAN",NEGERI SEMBILAN,2.7397761,102.2472536
PASAR MINI AZMAN,NO. 38 JALAN POKAN JOHOL 73100 JOHOL NEGERI SEMBILAN,NEGERI SEMBILAN,2.7404156,102.2490105
DMART SEGI PALONG TIMUR 01,"FELDA PALONG TIMUR 01, BATU ANAM 85100 SEGAMAT JOHOR",JOHOR,2.7414277,102.69865
KEDAI RUNCIT SHATIS RAO,NO 435 BLOCK D2 FELDA PALONG 4 73430 PALONG NEGERI SEMBILAN,NEGERI SEMBILAN,2.742302,102.641716
99 SPEEDMART SDN BHD (BANDAR WARISAN PUTERI) - 2991,NO :1793 & 1794 (GROUND FLOOR) JALAN WARISAN PUTRI A62 BANDAR WARISAN PUTERI 70400 SEREMBAN NEGERI SEMBILAN,NEGERI SEMBILAN,2.7434148,101.9578049
HERO SAVE MART - BANDAR ENSTEK,"NO. 97, 98, 99 & 100 JALAN TIMUR 6/1C TIMUR @ ENSTEK 71760 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.7467256,101.7656113
SIKAMAT FAMILY STORE SDN BHD,NO. 10 -12 LORONG DESA KIARA 2/3 TAMAN DESA KIARA 70400 SEREMBAN NEGERI SEMBILAN,NEGERI SEMBILAN,2.7469884,101.9640153
KK SUPER MART (BANDAR ENSTEK),"NO.41, JALAN TIMUR 6/1A, TIMUR @ ENSTEK 71700 BANDAR ENSTEK NEGERI SEMBILAN",NEGERI SEMBILAN,2.7474189,101.7652399
PASAR MINI COOP MART,PASAR MINI COOP MART G6 JALAN BESAR FELDA PALONG 9 73430 GEMAS NEGERI SEMBILAN,NEGERI SEMBILAN,2.7497187,102.6376645
SRI MINANG CASH & CARRY (KUALA PILAH) SDN BHD,"LOT 1334-1344,JALAN BAHAU 72000 KUALA PILAH NEGERI SEMBILAN",NEGERI SEMBILAN,2.7502571,102.2480619
SEGI FRESH SIKAMAT,"207, 208, 209, 210 & 211, JALAN PERSIARAN BUKIT CORAL 1 TAMAN BUKIT CORAL 70400 SIKAMAT NEGERI SEMBILAN",NEGERI SEMBILAN,2.7518017,101.9560605
99 SPEEDMART SDN BHD (BDR ENSTEK) - 1695,"NO: 4 & 5, JALAN TIMUR 6/1A, MERCATO @ ENSTEK 71760 BANDAR ENSTEK NEGERI SEMBILAN",NEGERI SEMBILAN,2.7520183,101.7706586
KK SUPER MART (TAMAN BUKIT CORAL),"NO.233, PERSIARAN BUKIT CORAL 1, TAMAN BUKIT CORAL 70400 SEREMBAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.7521151,101.9569599
101 SUPERMAN SPEEDMART SDN BHD,"GROUND FLOOR, 19, MAIN BAZAAR 96400 MUKAH SARAWAK",SARAWAK,2.768541,112.205396
SEGI FRESH BANDAR ENSTEK,"PT 14352 G - 14357 G, JALAN PUSAT NIAGA KLIA 1 NILAI 71800 NILAI NEGERI SEMBILAN",NEGERI SEMBILAN,2.771196,101.763774
HIN KIAT,"NO. 2 DALAT, SUBLOT 38, LOT 485, BLOCK 123 DALAT BAZAAR 96300 DALAT SARAWAK",SARAWAK,2.7810434,111.9284017
LOTUSS (BAHAU),"PT 4109, SEBAHAGIAN LOT 12676, GERAN 215917 LOT LAME LOT 177, GM75418, MUKIM ROMPIN DAERAH JEMPOL 72100 BAHAU NEGERI SEMBILAN",NEGERI SEMBILAN,2.7818598,102.3578423
99 SPEEDMART SDN BHD (TANJONG IPOH) - 2013,PT 1533 & 1534 (GROUND FLOOR) PEKAN TANJONG IPOH 71500 TANJONG IPOH NEGERI SEMBILAN,NEGERI SEMBILAN,2.782619,102.124942
99 SPEEDMART SDN BHD (PEKAN JUASSEH) - 1700,NO: 30 & 31 JALAN BIRU TMN PELANGI 72500 JUASSEH NEGERI SEMBILAN,NEGERI SEMBILAN,2.7847489,102.2978771
SEGI FRESH PEKAN SALAK,"NO. 8 & 10 JALAN 1, PUSAT PERNIAGAAN SALAK 43900 SEPANG SELANGOR",SELANGOR,2.785359,101.750919
99 SPEEDMART SDN BHD (KOTA SERIEMAS) - 2155,"NO: 17 & 18 (GROUND FLOOR), JALAN LAMAN CEMPAKA 1A KOTA SERIEMAS, LABU 71800 NILAI NEGERI SEMBILAN",NEGERI SEMBILAN,2.7860897,101.7777596
PASAR MINI CHIN MEE,"NO. 31, JALAN BESAR, PEKAN SEPANG 43900 SEPANG SELANGOR",SELANGOR,2.786255,101.707648
SYARIKAT PERNIAGAAN BEE HUAT (K. ROMPIN),"NO. 13, 14,15,16, 17 JALAN ROMPIN JAYA UTAMA 26800 KUALA ROMPIN PAHANG",PAHANG,2.7870296,103.494978
99 SPEEDMART SDN BHD (JUASSEH SENTOSA) - 2589,NO: 10 & 11 (GROUND FLOOR) JALAN JUASSEH SENTOSA 2 TAMAN JUASSEH SENTOSA 72500 JUASSEH NEGERI SEMBILAN,NEGERI SEMBILAN,2.7903541,102.2930581
DMART SEGI PALONG 11,FELDA PALONG 11 73470 GEMAS NEGERI SEMBILAN,NEGERI SEMBILAN,2.7951303,102.578957
TUNAS MANJA SUPERMARKET SDN BHD (ROMPIN),"PN 7808, LOT 11, SEKSYEN 2 BANDAR BARU ROMPIN, KUALA ROMPIN 26800 ROMPIN PAHANG",PAHANG,2.797697,103.48718
99 SPEEDMART SDN BHD (DANGI) - 2198,NO: 33-B & 33-C (GROUND FLOOR) JALAN BESAR PEKAN DANGI 73100 JOTAL NEGERI SEMBILAN,NEGERI SEMBILAN,2.8013315,101.794965
99 SPEEDMART SDN BHD (PEKAN NILAI) - 2301,NO: 184 & 185 (GROUND FLOOR) JALAN BESAR PEKAN NILAI 71800 NILAI NEGERI SEMBILAN,NEGERI SEMBILAN,2.8016427,101.7935792
ECONSAVE CASH & CARRY (NL) SDN BHD (NILAI),"NO. 12-18 JALAN TERMINAL 1, NILAI SENTRAL 71800 NEGERI SEMBILAN NEGERI SEMBILAN",NEGERI SEMBILAN,2.8021057,101.7989657
KK SUPER MART (DESA CEMPAKA NILAI),"PT 11407, JALAN BBN 6/2B, DESA CEMPAKA, BANDAR BARU NILAI 71800 NILAI NEGERI SEMBILAN",NEGERI SEMBILAN,2.8023426,101.7669115
SEGI FRESH BANTING,"6, 8, 10, 12, 14 & 16 JALAN TAMAN 1 TAMAN SRI PUTRA 42700 BANTING SELANGOR",SELANGOR,2.802863,101.486044
99 SPEEDMART SDN BHD (KG MAHSAN) - 1711,NO: 142 & 143 LORONG 1/1 TAMAN MAHSAN 72100 BAHAU NEGERI SEMBILAN,NEGERI SEMBILAN,2.8067915,102.3918785
99 SPEEDMART SDN BHD (PUSAT PERNIAGAAN BAHAU) - 1547,"NO:42 & 43, JALAN MAWAR 1, PUSAT PERNIAGAAN BAHAU APARTMENT TAMAN MEDAN JAYA KAMPUNG MASJID LAMA 72100 BAHAU NEGERI SEMBILAN",NEGERI SEMBILAN,2.8073468,102.4008363
99 SPEEDMART SDN BHD (TAMAN JATI) - 3000,NO: 3 & 4 (GROUND FLOOR) JALAN BATU KIKIR TAMAN JATI 72100 BAHAU NEGERI SEMBILAN,NEGERI SEMBILAN,2.8079219,102.3784624
BANTING CASH & CARRY,"14-16, JALAN BUNGA PEKAN 42700 BANTING SELANGOR",SELANGOR,2.8098892,101.498141
99 SPEEDMAT SDN BHD (SIMPANG PERTANG) - 1791,"NO. 2 & 3, JALAN URANUS 1 PUSAT PERNIAGAAN URANUS 72309 SIMPANG PERTANG NEGERI SEMBILAN",NEGERI SEMBILAN,2.8099044,102.3945811
BILLION SHOPPING CENTRE (KLANG) SDN BHD - BAHAU,"NO.1, JALAN PPB, PUSAT PERDAGANGAN BAHAU 72100 BAHAU NEGERI SEMBILAN",NEGERI SEMBILAN,2.8101794,102.3966159
ECONSAVE CASH & CARRY (BT) SDN BHD (BANTING),LOT 2-14 JALAN SUASA KAWASAN PERINDUSTRIAN PKNS 42700 BANTING SELANGOR,SELANGOR,2.8103793,101.5026181
PASARAYA BEE HUAT SDN BHD,"NO.13,14, JALAN IDAMAN JAYA, TAMAN IDAMAN JAYA 26800 KUALA ROMPIN PAHANG",PAHANG,2.8112183,103.4542753
ECONSAVE CASH & CARRY (BH) SDN BHD (BAHAU),"NO 18,26 JALAN DATO' BESAR PUSAT PERNIAGAAN 72100 BAHAU NEGERI SEMBILAN",NEGERI SEMBILAN,2.8114637,102.3997017
GIANT SUPERSTORE GXNI (NILAI),"PT 6367, JALAN BBN 3/1 BANDAR BARU NILAI NEGERI SEMBILAN 71800 NILAI NEGERI SEMBILAN",NEGERI SEMBILAN,2.8116495,101.7919638
LOTUSS NILAI,"LOTUSS NILAI NO. 1, JALAN BBN 1/3 PUTRA NILAI 71800 NILAI NEGERI SEMBILAN",NEGERI SEMBILAN,2.8116495,101.7919638
99 SPEEDMART SDN BHD (BDR BANTING) - 2649,"NO: 64 (GROUND FLOOR), JALAN SULTAN ABDUL SAMAD, BANDAR BANTING, 42700 BANTING SELANGOR",SELANGOR,2.8118987,101.4963351
KK SUPER MART (MELATI SQUARE PUTRA NILAI),"NO.46, JALAN MELATI SQUARE, MELATI SQUARE PUTRA NILAI 71800 NILAI NEGERI SEMBILAN",NEGERI SEMBILAN,2.8127298,101.761805
KK SUPER MART (BANDAR BARU NILAI 2),"PT 7440, JALAN BBN 1/2F, PUSAT BANDAR PUTRA POINT, BANDAR BARU NILAI 71800 NILAI NEGERI SEMBILAN",NEGERI SEMBILAN,2.8130267,101.7931817
PASAR BORONG MATAHARI (NILAI),"LOT 20730, JALAN BBN 1/2H, PUSAT BANDAR PUTRA POINT 71800 NILAI NEGERI SEMBILAN",NEGERI SEMBILAN,2.8136924,101.7952471
PASARAYA WELL-MART KP1,"NO. 110, JALAN MIRI TAMAN BERINGIN JINJANG 53000 KEPONG SELANGOR",SELANGOR,2.814305,101.503582
99 SPEEDMART SDN BHD (BANTING) - 1004,"A1-0 & A2-0(G), JALAN WISMA, BANGUNAN WISMA BANTING, 42700 BANTING SELANGOR",SELANGOR,2.814466,101.5025928
SEGI FRESH (SALAK TINGGI),"SEGI FRESH SALAK TINGGI NO. 38, 40, & 42, JALAN SEROJA 7 TAMAN SEROJA 43900 SALAK TINGGI SELANGOR",SELANGOR,2.815369,101.69651
ECONSAVE CASH & CARRY (SPG) SDN BHD (SEPANG),"G21 & M19, KIP MALL KOTA WARISAN KIP SENTRAL KOTA WARISAN 43900 SEPANG SELANGOR",SELANGOR,2.815369,101.69651
PASARAYA GRAND UNION NILAI,"LOT P.T 9979-9983, PUTRA POINT PHASE 2A. JLN BBN 1/3L BANDAR BARU NILAI 71800 NILAI NEGERI SEMBILAN",NEGERI SEMBILAN,2.8154817,101.7946914
99 SPEEDMART SDN BHD (BANDAR BARU SALAK TINGGI) - 1297,"NO: 31 & 33,JALAN ST 1C/6 ,MEDAN 88,BANDAR BARU SALAK TINGGI BANDAR SETIA ALAM 43900 SEPANG SELANGOR",SELANGOR,2.8156238,101.7347319
99 SPEEDMART SDN BHD (PEKAN SEPANG) - 1369,"LOT 1 & 2, JLN BESAR PEKAN SEPANG, 43900 SEPANG SELANGOR",SELANGOR,2.8171572,101.7274363
KK SUPER MART (MANTIN),"NO.31, JALAN BUNGA RAYA 2/1, TAMAN BUNGA RAYA 3 71700 MANTIN NEGERI SEMBILAN",NEGERI SEMBILAN,2.8188656,101.9060922
KK SUPER MART (BANDAR WAWASAN NILAI),"NO.L1-7A & L1-7B, JALAN BANDAR BELIA 1/1, BANDAR WAWASAN, PUTRA NILAI 71800 NILAI NEGERI SEMBILAN",NEGERI SEMBILAN,2.8199904,101.7896491
SEGI FRESH BANDAR MAHKOTA BANTING,"NO. 7-G-62, 7-G-64, 7-G-66, 7-G-68 JALAN USAHAWAN 2 BANDAR MAHKOTA BANTING 42700 BANTING SELANGOR",SELANGOR,2.8212843,101.557241
99 SPEEDMART SDN BHD (BDR MAHKOTA BANTING) - 2830,"NO: 8-G-92 & 8-G-94 (GROUND FLOOR), JALAN USAHAWAN 2, BANDAR MAHKOTA BANTING, 42700 BANTING SELANGOR",SELANGOR,2.8212956,101.556712
